ID,filter,rell_number,date,hour,minute,seconds,FTS.GZ,JPG
nso_0255_09225,527.0,FL7454,17Aug74,13.0,40.0,15.0,nso_0255_09225.fts.gz,nso_0255_09225.jpg
nso_0255_10250,527.0,FL7454,18Aug74,15.0,35.0,10.0,nso_0255_10250.fts.gz,nso_0255_10250.jpg
nso_0255_11275,527.0,FL7454,20Aug74,14.0,54.0,0.0,nso_0255_11275.fts.gz,nso_0255_11275.jpg
nso_0255_12300,527.0,FL7454,22Aug74,16.0,23.0,15.0,nso_0255_12300.fts.gz,nso_0255_12300.jpg
nso_0255_13325,527.0,FL7454,29Aug74,23.0,27.0,50.0,nso_0255_13325.fts.gz,nso_0255_13325.jpg
nso_0255_14350,527.0,FL7455,31Aug74,13.0,10.0,0.0,nso_0255_14350.fts.gz,nso_0255_14350.jpg
nso_0255_15376,527.0,FL7455,01Sep74,13.0,4.0,0.0,nso_0255_15376.fts.gz,nso_0255_15376.jpg
nso_0255_16401,527.0,FL7455,01Sep74,22.0,26.0,0.0,nso_0255_16401.fts.gz,nso_0255_16401.jpg
nso_0255_17426,527.0,FL7455,03Sep74,20.0,45.0,0.0,nso_0255_17426.fts.gz,nso_0255_17426.jpg
nso_0255_18451,527.0,FL7455,04Sep74,20.0,3.0,0.0,nso_0255_18451.fts.gz,nso_0255_18451.jpg
nso_0255_19476,527.0,FL7455,05Sep74,19.0,27.0,0.0,nso_0255_19476.fts.gz,nso_0255_19476.jpg
nso_0255_20501,527.0,FL7455,06Sep74,22.0,45.0,5.0,nso_0255_20501.fts.gz,nso_0255_20501.jpg
nso_0256_01054,527.0,FL7456,09Sep74,15.0,16.0,0.0,nso_0256_01054.fts.gz,nso_0256_01054.jpg
nso_0256_02108,527.0,FL7456,10Sep74,14.0,46.0,0.0,nso_0256_02108.fts.gz,nso_0256_02108.jpg
nso_0256_03162,527.0,FL7456,10Sep74,22.0,0.0,40.0,nso_0256_03162.fts.gz,nso_0256_03162.jpg
nso_0256_04216,527.0,FL7456,11Sep74,15.0,20.0,10.0,nso_0256_04216.fts.gz,nso_0256_04216.jpg
nso_0256_05270,527.0,FL7456,12Sep74,14.0,55.0,5.0,nso_0256_05270.fts.gz,nso_0256_05270.jpg
nso_0256_06324,527.0,FL7456,15Sep74,20.0,45.0,5.0,nso_0256_06324.fts.gz,nso_0256_06324.jpg
nso_0256_07378,527.0,FL7457,20Sep74,14.0,37.0,20.0,nso_0256_07378.fts.gz,nso_0256_07378.jpg
nso_0256_08432,527.0,FL7457,25Sep74,17.0,20.0,15.0,nso_0256_08432.fts.gz,nso_0256_08432.jpg
nso_0256_09486,527.0,FL7457,26Sep74,19.0,43.0,0.0,nso_0256_09486.fts.gz,nso_0256_09486.jpg
nso_0256_10540,527.0,FL7457,27Sep74,19.0,10.0,10.0,nso_0256_10540.fts.gz,nso_0256_10540.jpg
nso_0256_11594,527.0,FL7457,28Sep74,19.0,2.0,0.0,nso_0256_11594.fts.gz,nso_0256_11594.jpg
nso_0256_12648,527.0,FL7457,29Sep74,18.0,5.0,15.0,nso_0256_12648.fts.gz,nso_0256_12648.jpg
nso_0256_13702,527.0,FL7457,30Sep74,17.0,45.0,10.0,nso_0256_13702.fts.gz,nso_0256_13702.jpg
nso_0256_14756,527.0,FL7458,01Oct74,16.0,47.0,0.0,nso_0256_14756.fts.gz,nso_0256_14756.jpg
nso_0256_15810,527.0,FL7458,02Oct74,18.0,42.0,0.0,nso_0256_15810.fts.gz,nso_0256_15810.jpg
nso_0256_16864,527.0,FL7458,03Oct74,17.0,54.0,0.0,nso_0256_16864.fts.gz,nso_0256_16864.jpg
nso_0256_17918,527.0,FL7458,04Oct74,14.0,48.0,15.0,nso_0256_17918.fts.gz,nso_0256_17918.jpg
nso_0256_18972,527.0,FL7458,07Oct74,22.0,43.0,55.0,nso_0256_18972.fts.gz,nso_0256_18972.jpg
nso_0256_20026,527.0,FL7458,10Oct74,22.0,44.0,0.0,nso_0256_20026.fts.gz,nso_0256_20026.jpg
nso_0256_21080,527.0,FL7458,15Oct74,18.0,25.0,10.0,nso_0256_21080.fts.gz,nso_0256_21080.jpg
nso_0257_01063,527.0,FL7459,16Oct74,20.0,2.0,0.0,nso_0257_01063.fts.gz,nso_0257_01063.jpg
nso_0257_02126,527.0,FL7459,17Oct74,22.0,15.0,10.0,nso_0257_02126.fts.gz,nso_0257_02126.jpg
nso_0257_03189,527.0,FL7459,18Oct74,21.0,42.0,0.0,nso_0257_03189.fts.gz,nso_0257_03189.jpg
nso_0257_04252,527.0,FL7459,19Oct74,21.0,20.0,0.0,nso_0257_04252.fts.gz,nso_0257_04252.jpg
nso_0257_05315,527.0,FL7459,20Oct74,20.0,25.0,0.0,nso_0257_05315.fts.gz,nso_0257_05315.jpg
nso_0257_06378,527.0,FL7459,23Oct74,19.0,4.0,55.0,nso_0257_06378.fts.gz,nso_0257_06378.jpg
nso_0257_07441,527.0,FL7460,25Oct74,15.0,0.0,20.0,nso_0257_07441.fts.gz,nso_0257_07441.jpg
nso_0257_08504,527.0,FL7460,27Oct74,14.0,51.0,15.0,nso_0257_08504.fts.gz,nso_0257_08504.jpg
nso_0257_09567,527.0,FL7460,28Oct74,19.0,56.0,20.0,nso_0257_09567.fts.gz,nso_0257_09567.jpg
nso_0257_10630,527.0,FL7460,31Oct74,16.0,18.0,55.0,nso_0257_10630.fts.gz,nso_0257_10630.jpg
nso_0257_11693,527.0,FL7460,31Oct74,21.0,45.0,5.0,nso_0257_11693.fts.gz,nso_0257_11693.jpg
nso_0257_12756,527.0,FL7460,01Nov74,21.0,40.0,20.0,nso_0257_12756.fts.gz,nso_0257_12756.jpg
nso_0257_13819,527.0,FL7460,02Nov74,21.0,15.0,15.0,nso_0257_13819.fts.gz,nso_0257_13819.jpg
nso_0257_14883,527.0,FL7461,04Nov74,21.0,9.0,40.0,nso_0257_14883.fts.gz,nso_0257_14883.jpg
nso_0257_15946,527.0,FL7461,05Nov74,19.0,30.0,15.0,nso_0257_15946.fts.gz,nso_0257_15946.jpg
nso_0257_17009,527.0,FL7461,06Nov74,14.0,37.0,50.0,nso_0257_17009.fts.gz,nso_0257_17009.jpg
nso_0257_18072,527.0,FL7461,07Nov74,15.0,10.0,5.0,nso_0257_18072.fts.gz,nso_0257_18072.jpg
nso_0257_19135,527.0,FL7461,10Nov74,16.0,15.0,10.0,nso_0257_19135.fts.gz,nso_0257_19135.jpg
nso_0257_20198,527.0,FL7461,11Nov74,15.0,50.0,0.0,nso_0257_20198.fts.gz,nso_0257_20198.jpg
nso_0257_21261,,,,,,,nso_0257_21261.fts.gz,nso_0257_21261.jpg
nso_0258_01084,527.0,FL7462,13Nov74,17.0,10.0,5.0,nso_0258_01084.fts.gz,nso_0258_01084.jpg
nso_0258_02168,527.0,FL7462,14Nov74,17.0,40.0,20.0,nso_0258_02168.fts.gz,nso_0258_02168.jpg
nso_0258_03252,527.0,FL7462,15Nov74,18.0,33.0,0.0,nso_0258_03252.fts.gz,nso_0258_03252.jpg
nso_0258_04336,527.0,FL7462,16Nov74,22.0,26.0,0.0,nso_0258_04336.fts.gz,nso_0258_04336.jpg
nso_0258_05422,527.0,FL7462,19Nov74,16.0,45.0,0.0,nso_0258_05422.fts.gz,nso_0258_05422.jpg
nso_0258_06506,527.0,FL7462,20Nov74,17.0,0.0,20.0,nso_0258_06506.fts.gz,nso_0258_06506.jpg
nso_0258_07590,527.0,FL7463,21Nov74,23.0,5.0,0.0,nso_0258_07590.fts.gz,nso_0258_07590.jpg
nso_0258_08674,527.0,FL7463,24Nov74,19.0,50.0,20.0,nso_0258_08674.fts.gz,nso_0258_08674.jpg
nso_0258_09758,527.0,FL7463,25Nov74,20.0,5.0,10.0,nso_0258_09758.fts.gz,nso_0258_09758.jpg
nso_0258_10842,527.0,FL7463,26Nov74,20.0,21.0,0.0,nso_0258_10842.fts.gz,nso_0258_10842.jpg
nso_0258_11926,527.0,FL7463,27Nov74,20.0,20.0,20.0,nso_0258_11926.fts.gz,nso_0258_11926.jpg
nso_0258_13010,527.0,FL7463,28Nov74,21.0,0.0,10.0,nso_0258_13010.fts.gz,nso_0258_13010.jpg
nso_0258_14094,527.0,FL7463,29Nov74,22.0,49.0,0.0,nso_0258_14094.fts.gz,nso_0258_14094.jpg
nso_0258_15178,527.0,FL7464,01Dec74,14.0,34.0,0.0,nso_0258_15178.fts.gz,nso_0258_15178.jpg
nso_0258_16262,527.0,FL7464,02Dec74,22.0,9.0,0.0,nso_0258_16262.fts.gz,nso_0258_16262.jpg
nso_0258_17346,527.0,FL7464,03Dec74,22.0,25.0,20.0,nso_0258_17346.fts.gz,nso_0258_17346.jpg
nso_0258_18430,527.0,FL7464,06Dec74,16.0,55.0,10.0,nso_0258_18430.fts.gz,nso_0258_18430.jpg
nso_0258_19514,527.0,FL7464,07Dec74,18.0,0.0,15.0,nso_0258_19514.fts.gz,nso_0258_19514.jpg
nso_0258_20598,527.0,FL7464,10Dec74,23.0,1.0,0.0,nso_0258_20598.fts.gz,nso_0258_20598.jpg
nso_0258_21682,,,,,,,nso_0258_21682.fts.gz,nso_0258_21682.jpg
nso_0259_01076,527.0,FL7465,12Dec74,22.0,3.0,0.0,nso_0259_01076.fts.gz,nso_0259_01076.jpg
nso_0259_02152,527.0,FL7465,13Dec74,23.0,7.0,0.0,nso_0259_02152.fts.gz,nso_0259_02152.jpg
nso_0259_03228,527.0,FL7465,14Dec74,23.0,40.0,10.0,nso_0259_03228.fts.gz,nso_0259_03228.jpg
nso_0259_04304,527.0,FL7465,16Dec74,15.0,0.0,20.0,nso_0259_04304.fts.gz,nso_0259_04304.jpg
nso_0259_05380,,,,,,,nso_0259_05380.fts.gz,nso_0259_05380.jpg
nso_0259_06456,527.0,FL7465,18Dec74,22.0,48.0,0.0,nso_0259_06456.fts.gz,nso_0259_06456.jpg
nso_0259_07532,527.0,FL7466,20Dec74,20.0,34.0,0.0,nso_0259_07532.fts.gz,nso_0259_07532.jpg
nso_0259_08608,,,,,,,nso_0259_08608.fts.gz,nso_0259_08608.jpg
nso_0259_09684,,,,,,,nso_0259_09684.fts.gz,nso_0259_09684.jpg
nso_0259_10760,527.0,FL7466,23Dec74,19.0,17.0,0.0,nso_0259_10760.fts.gz,nso_0259_10760.jpg
nso_0259_11836,527.0,FL7466,24Dec74,19.0,55.0,20.0,nso_0259_11836.fts.gz,nso_0259_11836.jpg
nso_0259_12912,527.0,FL7466,27Dec74,21.0,50.0,5.0,nso_0259_12912.fts.gz,nso_0259_12912.jpg
nso_0259_13988,527.0,FL7466,03Jan75,15.0,20.0,5.0,nso_0259_13988.fts.gz,nso_0259_13988.jpg
nso_0259_15064,527.0,FL7467,04Jan75,15.0,55.0,20.0,nso_0259_15064.fts.gz,nso_0259_15064.jpg
nso_0259_16140,527.0,FL7467,05Jan75,16.0,36.0,0.0,nso_0259_16140.fts.gz,nso_0259_16140.jpg
nso_0259_17216,,,,,,,nso_0259_17216.fts.gz,nso_0259_17216.jpg
nso_0259_18292,527.0,FL7467,08Jan75,16.0,5.0,20.0,nso_0259_18292.fts.gz,nso_0259_18292.jpg
nso_0259_19368,527.0,FL7467,10Jan75,19.0,22.0,0.0,nso_0259_19368.fts.gz,nso_0259_19368.jpg
nso_0259_20444,527.0,FL7467,12Jan75,23.0,54.0,50.0,nso_0259_20444.fts.gz,nso_0259_20444.jpg
nso_0259_21520,527.0,FL7467,13Jan75,15.0,17.0,0.0,nso_0259_21520.fts.gz,nso_0259_21520.jpg
nso_0260_00972,527.0,FL7468,14Jan75,15.0,17.0,0.0,nso_0260_00972.fts.gz,nso_0260_00972.jpg
nso_0260_01942,527.0,FL7468,15Jan75,14.0,34.0,0.0,nso_0260_01942.fts.gz,nso_0260_01942.jpg
nso_0260_02912,527.0,FL7468,15Jan75,23.0,23.0,0.0,nso_0260_02912.fts.gz,nso_0260_02912.jpg
nso_0260_03883,,,,,,,nso_0260_03883.fts.gz,nso_0260_03883.jpg
nso_0260_04853,527.0,FL7468,18Jan75,18.0,54.0,15.0,nso_0260_04853.fts.gz,nso_0260_04853.jpg
nso_0260_05823,,,,,,,nso_0260_05823.fts.gz,nso_0260_05823.jpg
nso_0260_06793,-,-,19Jan75,8,-,-,nso_0260_06793.fts.gz,nso_0260_06793.jpg
nso_0260_07763,527.0,FL7469,21Jan75,17.0,13.0,0.0,nso_0260_07763.fts.gz,nso_0260_07763.jpg
nso_0260_08733,527.0,FL7469,23Jan75,22.0,26.0,10.0,nso_0260_08733.fts.gz,nso_0260_08733.jpg
nso_0260_09703,527.0,FL7469,24Jan75,22.0,15.0,0.0,nso_0260_09703.fts.gz,nso_0260_09703.jpg
nso_0260_10673,-,-,25Jan75,1,-,-,nso_0260_10673.fts.gz,nso_0260_10673.jpg
nso_0260_11643,527.0,FL7469,25Jan75,21.0,3.0,0.0,nso_0260_11643.fts.gz,nso_0260_11643.jpg
nso_0260_12613,,,,,,,nso_0260_12613.fts.gz,nso_0260_12613.jpg
nso_0260_13583,527.0,FL7470,05Feb75,19.0,32.0,15.0,nso_0260_13583.fts.gz,nso_0260_13583.jpg
nso_0260_14553,527.0,FL7470,06Feb75,17.0,19.0,0.0,nso_0260_14553.fts.gz,nso_0260_14553.jpg
nso_0260_15523,527.0,FL7470,07Feb75,16.0,50.0,0.0,nso_0260_15523.fts.gz,nso_0260_15523.jpg
nso_0260_16493,527.0,FL7470,08Feb75,17.0,25.0,0.0,nso_0260_16493.fts.gz,nso_0260_16493.jpg
nso_0260_17463,-,-,09Feb75,6,4,-,nso_0260_17463.fts.gz,nso_0260_17463.jpg
nso_0260_18433,527.0,FL7470,10Feb75,16.0,44.0,0.0,nso_0260_18433.fts.gz,nso_0260_18433.jpg
nso_0260_19403,527.0,FL7470,11Feb75,17.0,59.0,55.0,nso_0260_19403.fts.gz,nso_0260_19403.jpg
nso_0261_01028,527.0,FL7471,12Feb75,18.0,35.0,0.0,nso_0261_01028.fts.gz,nso_0261_01028.jpg
nso_0261_02053,527.0,FL7471,13Feb75,20.0,8.0,0.0,nso_0261_02053.fts.gz,nso_0261_02053.jpg
nso_0261_03078,527.0,FL7471,16Feb75,19.0,5.0,0.0,nso_0261_03078.fts.gz,nso_0261_03078.jpg
nso_0261_04104,527.0,FL7471,18Feb75,16.0,30.0,0.0,nso_0261_04104.fts.gz,nso_0261_04104.jpg
nso_0261_05129,527.0,FL7471,19Feb75,16.0,52.0,0.0,nso_0261_05129.fts.gz,nso_0261_05129.jpg
nso_0261_06154,-,-,20Feb75,6,-,-,nso_0261_06154.fts.gz,nso_0261_06154.jpg
nso_0261_07179,527.0,FL7472,23Feb75,21.0,35.0,20.0,nso_0261_07179.fts.gz,nso_0261_07179.jpg
nso_0261_08204,527.0,FL7472,24Feb75,20.0,53.0,0.0,nso_0261_08204.fts.gz,nso_0261_08204.jpg
nso_0261_09232,-,-,25Feb75,0,5,-,nso_0261_09232.fts.gz,nso_0261_09232.jpg
nso_0261_10257,-,-,25Feb75,0,-,-,nso_0261_10257.fts.gz,nso_0261_10257.jpg
nso_0261_11282,-,-,27Feb75,9,-,-,nso_0261_11282.fts.gz,nso_0261_11282.jpg
nso_0261_12307,-,-,28Feb75,9,-,-,nso_0261_12307.fts.gz,nso_0261_12307.jpg
nso_0261_13332,527.0,FL7473,01Mar75,18.0,40.0,20.0,nso_0261_13332.fts.gz,nso_0261_13332.jpg
nso_0261_14357,527.0,FL7473,02Mar75,19.0,55.0,15.0,nso_0261_14357.fts.gz,nso_0261_14357.jpg
nso_0261_15382,527.0,FL7473,03Mar75,19.0,5.0,5.0,nso_0261_15382.fts.gz,nso_0261_15382.jpg
nso_0261_16407,527.0,FL7473,04Mar75,19.0,28.0,0.0,nso_0261_16407.fts.gz,nso_0261_16407.jpg
nso_0261_17432,527.0,FL7473,05Mar75,20.0,35.0,20.0,nso_0261_17432.fts.gz,nso_0261_17432.jpg
nso_0261_18457,-,-,06MAR75,2,2,-,nso_0261_18457.fts.gz,nso_0261_18457.jpg
nso_0261_19482,527.0,FL7473,09Mar75,21.0,11.0,0.0,nso_0261_19482.fts.gz,nso_0261_19482.jpg
nso_0261_20507,527.0,FL7473,10Mar75,21.0,0.0,20.0,nso_0261_20507.fts.gz,nso_0261_20507.jpg
nso_0262_01092,527.0,FL7474,16Mar75,14.0,3.0,0.0,nso_0262_01092.fts.gz,nso_0262_01092.jpg
nso_0262_02183,527.0,FL7474,17Mar75,13.0,55.0,15.0,nso_0262_02183.fts.gz,nso_0262_02183.jpg
nso_0262_03274,527.0,FL7474,18Mar75,21.0,19.0,0.0,nso_0262_03274.fts.gz,nso_0262_03274.jpg
nso_0262_04365,527.0,FL7474,19Mar75,20.0,59.0,15.0,nso_0262_04365.fts.gz,nso_0262_04365.jpg
nso_0262_05456,527.0,FL7474,20Mar75,23.0,10.0,20.0,nso_0262_05456.fts.gz,nso_0262_05456.jpg
nso_0262_06547,527.0,FL7474,22Mar75,22.0,37.0,45.0,nso_0262_06547.fts.gz,nso_0262_06547.jpg
nso_0262_07638,-,-,24MAR75,0,-,-,nso_0262_07638.fts.gz,nso_0262_07638.jpg
nso_0262_08729,-,-,25MAR75,-,-,-,nso_0262_08729.fts.gz,nso_0262_08729.jpg
nso_0262_09820,527.0,FL7475,30Mar75,20.0,18.0,0.0,nso_0262_09820.fts.gz,nso_0262_09820.jpg
nso_0262_10911,527.0,FL7475,31Mar75,20.0,9.0,0.0,nso_0262_10911.fts.gz,nso_0262_10911.jpg
nso_0262_12002,527.0,FL7475,01APR75,19.0,23.0,0.0,nso_0262_12002.fts.gz,nso_0262_12002.jpg
nso_0262_13093,527.0,FL7475,02APR75,19.0,6.0,0.0,nso_0262_13093.fts.gz,nso_0262_13093.jpg
nso_0262_14184,527.0,FL7475,03APR75,18.0,43.0,0.0,nso_0262_14184.fts.gz,nso_0262_14184.jpg
nso_0262_15275,527.0,FL7475,04APR75,19.0,7.0,0.0,nso_0262_15275.fts.gz,nso_0262_15275.jpg
nso_0262_16366,527.0,FL7476,05APR75,18.0,48.0,0.0,nso_0262_16366.fts.gz,nso_0262_16366.jpg
nso_0262_17457,527.0,FL7476,13APR75,14.0,32.0,0.0,nso_0262_17457.fts.gz,nso_0262_17457.jpg
nso_0262_18548,527.0,FL7476,18APR75,21.0,39.0,0.0,nso_0262_18548.fts.gz,nso_0262_18548.jpg
nso_0262_19639,-,-,19APR75,1,-,-,nso_0262_19639.fts.gz,nso_0262_19639.jpg
nso_0262_20730,-,-,20APR75,0,-,-,nso_0262_20730.fts.gz,nso_0262_20730.jpg
nso_0262_21821,-,-,21APR75,3,3,-,nso_0262_21821.fts.gz,nso_0262_21821.jpg
nso_0263_01029,-,-,23APR75,19,05,-,nso_0263_01029.fts.gz,nso_0263_01029.jpg
nso_0263_02058,-,-,24APR75,8,-,-,nso_0263_02058.fts.gz,nso_0263_02058.jpg
nso_0263_03087,527.0,FL7477,25APR75,18.0,17.0,0.0,nso_0263_03087.fts.gz,nso_0263_03087.jpg
nso_0263_04117,-,-,27APR75,0,-,-,nso_0263_04117.fts.gz,nso_0263_04117.jpg
nso_0263_05146,-,-,28APR75,8,-,-,nso_0263_05146.fts.gz,nso_0263_05146.jpg
nso_0263_06175,527.0,FL7477,29APR75,18.0,2.0,0.0,nso_0263_06175.fts.gz,nso_0263_06175.jpg
nso_0263_07204,527.0,FL7477,30APR75,20.0,56.0,25.0,nso_0263_07204.fts.gz,nso_0263_07204.jpg
nso_0263_08233,527.0,FL7478,03MAY75,0.0,15.0,5.0,nso_0263_08233.fts.gz,nso_0263_08233.jpg
nso_0263_09262,-,-,04MAY75,8,-,-,nso_0263_09262.fts.gz,nso_0263_09262.jpg
nso_0263_10291,-,-,05MAY75,6,09,-,nso_0263_10291.fts.gz,nso_0263_10291.jpg
nso_0263_11320,527.0,FL7478,06MAY75,13.0,40.0,10.0,nso_0263_11320.fts.gz,nso_0263_11320.jpg
nso_0263_12349,-,-,06MAY75,3,4,-,nso_0263_12349.fts.gz,nso_0263_12349.jpg
nso_0263_13378,527.0,FL7478,08MAY75,19.0,45.0,0.0,nso_0263_13378.fts.gz,nso_0263_13378.jpg
nso_0263_14407,527.0,FL7479,11MAY75,20.0,29.0,0.0,nso_0263_14407.fts.gz,nso_0263_14407.jpg
nso_0263_15436,527.0,FL7479,13MAY75,14.0,53.0,0.0,nso_0263_15436.fts.gz,nso_0263_15436.jpg
nso_0263_16465,527.0,FL7479,14MAY75,17.0,57.0,0.0,nso_0263_16465.fts.gz,nso_0263_16465.jpg
nso_0263_17494,527.0,FL7479,15MAY75,20.0,14.0,0.0,nso_0263_17494.fts.gz,nso_0263_17494.jpg
nso_0263_18523,527.0,FL7479,18MAY75,14.0,8.0,0.0,nso_0263_18523.fts.gz,nso_0263_18523.jpg
nso_0263_19552,527.0,FL7479,20MAY75,14.0,21.0,0.0,nso_0263_19552.fts.gz,nso_0263_19552.jpg
nso_0263_20581,527.0,FL7479,21MAY75,16.0,59.0,50.0,nso_0263_20581.fts.gz,nso_0263_20581.jpg
nso_0264_00807,527.0,FL7480,22MAY75,17.0,4.0,0.0,nso_0264_00807.fts.gz,nso_0264_00807.jpg
nso_0264_01614,527.0,FL7480,24MAY75,12.0,56.0,0.0,nso_0264_01614.fts.gz,nso_0264_01614.jpg
nso_0264_02421,527.0,FL7481,24MAY75,23.0,19.0,0.0,nso_0264_02421.fts.gz,nso_0264_02421.jpg
nso_0264_03228,527.0,FL7481,25MAY75,22.0,41.0,0.0,nso_0264_03228.fts.gz,nso_0264_03228.jpg
nso_0264_04035,527.0,FL7481,26MAY75,22.0,19.0,0.0,nso_0264_04035.fts.gz,nso_0264_04035.jpg
nso_0264_04842,527.0,FL7482,28MAY75,15.0,29.0,40.0,nso_0264_04842.fts.gz,nso_0264_04842.jpg
nso_0264_05649,527.0,FL7482,31MAY75,12.0,56.0,0.0,nso_0264_05649.fts.gz,nso_0264_05649.jpg
nso_0264_06456,527.0,FL7483,01JUN75,12.0,37.0,25.0,nso_0264_06456.fts.gz,nso_0264_06456.jpg
nso_0264_07263,527.0,FL7483,01JUN75,23.0,40.0,0.0,nso_0264_07263.fts.gz,nso_0264_07263.jpg
nso_0264_08070,527.0,FL7484,02JUN75,23.0,7.0,0.0,nso_0264_08070.fts.gz,nso_0264_08070.jpg
nso_0264_08877,527.0,FL7484,04JUN75,12.0,50.0,20.0,nso_0264_08877.fts.gz,nso_0264_08877.jpg
nso_0264_09684,527.0,FL7484,04JUN75,23.0,56.0,0.0,nso_0264_09684.fts.gz,nso_0264_09684.jpg
nso_0264_10491,527.0,FL7485,06JUN75,13.0,18.0,0.0,nso_0264_10491.fts.gz,nso_0264_10491.jpg
nso_0264_11298,527.0,FL7485,07JUN75,21.0,36.0,0.0,nso_0264_11298.fts.gz,nso_0264_11298.jpg
nso_0264_12105,527.0,FL7486,08JUN75,21.0,14.0,0.0,nso_0264_12105.fts.gz,nso_0264_12105.jpg
nso_0264_12912,527.0,FL7486,10JUN75,13.0,21.0,0.0,nso_0264_12912.fts.gz,nso_0264_12912.jpg
nso_0264_13719,527.0,FL7486,11JUN75,12.0,23.0,0.0,nso_0264_13719.fts.gz,nso_0264_13719.jpg
nso_0264_14526,527.0,FL7487,11JUN75,23.0,25.0,0.0,nso_0264_14526.fts.gz,nso_0264_14526.jpg
nso_0264_15333,527.0,FL7487,13JUN75,12.0,29.0,0.0,nso_0264_15333.fts.gz,nso_0264_15333.jpg
nso_0264_16140,,,,,,,nso_0264_16140.fts.gz,nso_0264_16140.jpg
nso_0265_00915,527.0,FL7488,15JUN75,13.0,57.0,0.0,nso_0265_00915.fts.gz,nso_0265_00915.jpg
nso_0265_01830,527.0,FL7488,16JUN75,15.0,4.0,0.0,nso_0265_01830.fts.gz,nso_0265_01830.jpg
nso_0265_02745,527.0,FL7489,17JUN75,16.0,15.0,0.0,nso_0265_02745.fts.gz,nso_0265_02745.jpg
nso_0265_03660,527.0,FL7489,18JUN75,17.0,23.0,0.0,nso_0265_03660.fts.gz,nso_0265_03660.jpg
nso_0265_04575,521,FL7490,19Jun75,20,34,0,nso_0265_04575.fts.gz,nso_0265_04575.jpg
nso_0265_05490,527.0,FL7490,20Jun75,23.0,35.0,20.0,nso_0265_05490.fts.gz,nso_0265_05490.jpg
nso_0265_06405,527.0,FL7490,22Jun75,16.0,46.0,0.0,nso_0265_06405.fts.gz,nso_0265_06405.jpg
nso_0265_07320,527.0,FL7491,23Jun75,17.0,13.0,0.0,nso_0265_07320.fts.gz,nso_0265_07320.jpg
nso_0265_08235,527.0,FL7491,24Jun75,20.0,17.0,0.0,nso_0265_08235.fts.gz,nso_0265_08235.jpg
nso_0265_09150,527.0,FL7492,25Jun75,22.0,56.0,55.0,nso_0265_09150.fts.gz,nso_0265_09150.jpg
nso_0265_10065,527.0,FL7492,27Jun75,15.0,15.0,20.0,nso_0265_10065.fts.gz,nso_0265_10065.jpg
nso_0265_10982,527.0,FL7493,28Jun75,16.0,45.0,0.0,nso_0265_10982.fts.gz,nso_0265_10982.jpg
nso_0265_11897,527.0,FL7493,30Jun75,13.0,12.0,0.0,nso_0265_11897.fts.gz,nso_0265_11897.jpg
nso_0265_12812,527.0,FL7494,01Jul75,23.0,10.0,0.0,nso_0265_12812.fts.gz,nso_0265_12812.jpg
nso_0265_13727,527.0,FL7494,06Jul75,14.0,27.0,0.0,nso_0265_13727.fts.gz,nso_0265_13727.jpg
nso_0265_14642,527.0,FL7495,10Jul75,17.0,55.0,0.0,nso_0265_14642.fts.gz,nso_0265_14642.jpg
nso_0265_15557,527.0,FL7495,14Jul75,18.0,30.0,0.0,nso_0265_15557.fts.gz,nso_0265_15557.jpg
nso_0265_16473,527.0,FL7496,18Jul75,18.0,20.0,0.0,nso_0265_16473.fts.gz,nso_0265_16473.jpg
nso_0265_17388,527.0,FL7496,19Jul75,17.0,17.0,0.0,nso_0265_17388.fts.gz,nso_0265_17388.jpg
nso_0265_18303,527.0,FL7496,20Jul75,18.0,7.0,10.0,nso_0265_18303.fts.gz,nso_0265_18303.jpg
nso_0267_00877,527.0,FL7497,22Jul75,16.0,31.0,35.0,nso_0267_00877.fts.gz,nso_0267_00877.jpg
nso_0267_01754,527.0,FL7497,25Jul75,16.0,51.0,5.0,nso_0267_01754.fts.gz,nso_0267_01754.jpg
nso_0267_02631,527.0,FL7498,28Jul75,20.0,30.0,50.0,nso_0267_02631.fts.gz,nso_0267_02631.jpg
nso_0267_03508,527.0,FL7498,30Jul75,22.0,14.0,0.0,nso_0267_03508.fts.gz,nso_0267_03508.jpg
nso_0267_04385,527.0,FL7499,02Aug75,15.0,29.0,0.0,nso_0267_04385.fts.gz,nso_0267_04385.jpg
nso_0267_05262,527.0,FL7499,03Aug75,18.0,42.0,25.0,nso_0267_05262.fts.gz,nso_0267_05262.jpg
nso_0267_06139,527.0,FL7500,05Aug75,22.0,15.0,10.0,nso_0267_06139.fts.gz,nso_0267_06139.jpg
nso_0267_07016,527.0,FL7500,06Aug75,22.0,37.0,0.0,nso_0267_07016.fts.gz,nso_0267_07016.jpg
nso_0267_07893,527.0,FL7501,07Aug75,22.0,55.0,0.0,nso_0267_07893.fts.gz,nso_0267_07893.jpg
nso_0267_08770,527.0,FL7501,09Aug75,14.0,58.0,0.0,nso_0267_08770.fts.gz,nso_0267_08770.jpg
nso_0267_09647,527.0,FL7501,10Aug75,19.0,30.0,0.0,nso_0267_09647.fts.gz,nso_0267_09647.jpg
nso_0267_10524,527.0,FL7502,11Aug75,21.0,28.0,25.0,nso_0267_10524.fts.gz,nso_0267_10524.jpg
nso_0267_11401,527.0,FL7502,15Aug75,17.0,15.0,5.0,nso_0267_11401.fts.gz,nso_0267_11401.jpg
